order_id,product_id,quantity,item_price
O904451,P509,3.0,99.0
O906946,P510,2.0,799.0
O900324,P511,2.0,499.0
O903013,P512,2.0,99.0
O904050,P513,,99.0
O903326,P514,2.0,99.0
O907415,P515,1.0,199.0
O903231,P516,2.0,799.0
O907235,P517,,799.0
O906671,P518,,199.0
O909977,P519,,
O906930,P520,2.0,199.0
O900365,P521,3.0,499.0
O908862,P522,,
O901085,P523,3.0,99.0
O905010,P524,,799.0
O906171,P525,1.0,
O902125,P526,1.0,
O902003,P527,2.0,499.0
O900758,P528,3.0,199.0
O909507,P529,1.0,99.0
O906283,P530,2.0,199.0
O904204,P531,2.0,499.0
O905911,P532,2.0,499.0
O901867,P533,2.0,799.0
O907532,P534,2.0,799.0
O905414,P535,2.0,799.0
O903657,P536,,
O903946,P537,3.0,799.0
O905523,P538,,499.0
O906106,P539,2.0,499.0
O903888,P540,3.0,99.0
O908883,P541,3.0,799.0
O906850,P542,,199.0
O908340,P543,,799.0
O903871,P544,2.0,799.0
O905175,P545,3.0,499.0
O907236,P546,1.0,499.0
O905253,P547,1.0,199.0
O907196,P548,1.0,99.0
O909480,P549,1.0,99.0
O909205,P500,2.0,799.0
O901608,P501,1.0,
O902609,P502,,799.0
O904566,P503,1.0,499.0
O905058,P504,,
O905441,P505,2.0,799.0
O906947,P506,2.0,199.0
O906953,P507,3.0,99.0
O900592,P508,2.0,499.0
O906913,P509,1.0,799.0
O904621,P510,2.0,
O903821,P511,1.0,499.0
O906596,P512,,199.0
O900608,P513,3.0,799.0
O906611,P514,,
O906402,P515,2.0,799.0
O908243,P516,3.0,199.0
O908165,P517,2.0,199.0
O901580,P518,3.0,199.0
O903510,P519,3.0,499.0
O903604,P520,3.0,99.0
O905522,P521,3.0,799.0
O900707,P522,2.0,99.0
O903348,P523,3.0,99.0
O903013,P524,2.0,499.0
O904547,P525,1.0,199.0
O900378,P526,1.0,
O904370,P527,,
O908152,P528,2.0,799.0
O900915,P529,2.0,99.0
O906982,P530,,499.0
O907014,P531,2.0,499.0
O908376,P532,2.0,199.0
O903406,P533,2.0,499.0
O904065,P534,1.0,199.0
O902640,P535,2.0,199.0
O902534,P536,,499.0
O900959,P537,1.0,99.0
O902169,P538,3.0,499.0
O908465,P539,2.0,499.0
O901787,P540,1.0,799.0
O904782,P541,2.0,499.0
O903064,P542,,99.0
O907109,P543,,
O908510,P544,,99.0
O909125,P545,1.0,99.0
O904211,P546,3.0,199.0
O905525,P547,2.0,499.0
O906427,P548,2.0,499.0
O906202,P549,2.0,199.0
O903063,P500,2.0,
O901968,P501,1.0,199.0
O909489,P502,2.0,799.0
O903757,P503,,
O900987,P504,2.0,99.0
O903666,P505,2.0,499.0
O909785,P506,3.0,199.0
O907620,P507,3.0,199.0
O906134,P508,,
O908798,P509,2.0,99.0
O907943,P510,1.0,499.0
O909459,P511,,499.0
O901043,P512,,199.0
O909927,P513,2.0,99.0
O907725,P514,1.0,499.0
O904514,P515,3.0,199.0
O907980,P516,,799.0
O904321,P517,2.0,499.0
O905745,P518,1.0,
O903691,P519,,199.0
O909777,P520,3.0,799.0
O904329,P521,1.0,99.0
O903934,P522,3.0,99.0
O905583,P523,3.0,99.0
O905637,P524,1.0,99.0
O908526,P525,3.0,499.0
O907613,P526,,499.0
O904178,P527,1.0,99.0
O900351,P528,2.0,
O903516,P529,1.0,199.0
O901739,P530,,499.0
O906646,P531,,199.0
O903514,P532,2.0,799.0
O900940,P533,,99.0
O902713,P534,,
O905456,P535,,499.0
O907125,P536,3.0,499.0
O909693,P537,2.0,99.0
O900174,P538,3.0,
O902338,P539,1.0,99.0
O902242,P540,2.0,
O901016,P541,3.0,
O900473,P542,3.0,
O907539,P543,1.0,99.0
O906268,P544,2.0,
O900843,P545,,799.0
O906288,P546,3.0,799.0
O900405,P547,,99.0
O908330,P548,2.0,99.0
O905246,P549,3.0,99.0
O906279,P500,1.0,499.0
O900027,P501,1.0,199.0
O903560,P502,,199.0
O900195,P503,,199.0
O901208,P504,2.0,799.0
O900909,P505,3.0,
O904314,P506,,
O906678,P507,3.0,199.0
O900712,P508,,
O902430,P509,2.0,199.0
O905285,P510,2.0,
O907676,P511,2.0,99.0
O903931,P512,2.0,799.0
O901879,P513,1.0,499.0
O908488,P514,,
O900959,P515,,99.0
O903795,P516,1.0,199.0
O901844,P517,3.0,199.0
O904105,P518,3.0,799.0
O906146,P519,1.0,499.0
O909666,P520,1.0,499.0
O908884,P521,2.0,
O904858,P522,1.0,
O909796,P523,,99.0
O903443,P524,3.0,
O907298,P525,2.0,199.0
O905262,P526,,799.0
O906681,P527,1.0,499.0
O902513,P528,1.0,499.0
O902919,P529,,499.0
O909405,P530,3.0,
O906718,P531,3.0,99.0
O907710,P532,2.0,99.0
O905421,P533,2.0,499.0
O902626,P534,,99.0
O901732,P535,2.0,799.0
O902099,P536,1.0,199.0
O901595,P537,3.0,499.0
O906812,P538,2.0,499.0
O903450,P539,2.0,199.0
O909201,P540,2.0,799.0
O907982,P541,3.0,99.0
O903237,P542,2.0,799.0
O901497,P543,1.0,
O903016,P544,1.0,799.0
O905661,P545,,
O901664,P546,,
O900294,P547,1.0,
O905510,P548,2.0,199.0
O905783,P549,1.0,199.0
O901210,P500,,499.0
O909544,P501,2.0,199.0
O906600,P502,1.0,99.0
O909675,P503,3.0,799.0
O909692,P504,1.0,199.0
O906691,P505,1.0,499.0
O906888,P506,2.0,
O901731,P507,2.0,199.0
O902730,P508,2.0,
O903491,P509,2.0,99.0
O909075,P510,3.0,199.0
O908296,P511,2.0,99.0
O905798,P512,1.0,499.0
O908715,P513,3.0,
O900697,P514,,499.0
O901616,P515,3.0,199.0
O902502,P516,1.0,
O908100,P517,2.0,99.0
O909320,P518,2.0,499.0
O902244,P519,3.0,499.0
O909397,P520,1.0,499.0
O904376,P521,1.0,
O901254,P522,3.0,799.0
O908699,P523,3.0,499.0
O907604,P524,1.0,
O900764,P525,3.0,
O908278,P526,2.0,
O903214,P527,1.0,499.0
O905102,P528,3.0,499.0
O903875,P529,1.0,
O907130,P530,3.0,199.0
O905837,P531,1.0,199.0
O903267,P532,1.0,799.0
O902850,P533,3.0,
O901964,P534,,99.0
O908845,P535,1.0,799.0
O903646,P536,3.0,199.0
O907940,P537,3.0,
O902319,P538,2.0,
O901865,P539,2.0,
O906363,P540,2.0,799.0
O904123,P541,3.0,199.0
O908515,P542,,799.0
O905503,P543,1.0,799.0
O904113,P544,1.0,199.0
O905144,P545,1.0,99.0
O902829,P546,,99.0
O901029,P547,,799.0
O908012,P548,2.0,
O901786,P549,,199.0
O906367,P500,1.0,499.0
O900645,P501,2.0,99.0
O907412,P502,,499.0
O907705,P503,3.0,199.0
O901287,P504,2.0,499.0
O906375,P505,2.0,499.0
O904705,P506,3.0,799.0
O902797,P507,,99.0
O905275,P508,3.0,199.0
O906747,P509,1.0,99.0
O905899,P510,1.0,
O900912,P511,,
O903074,P512,1.0,
O909628,P513,2.0,
O903274,P514,3.0,
O902255,P515,3.0,199.0
O909848,P516,3.0,
O906469,P517,2.0,99.0
O908304,P518,2.0,799.0
O908209,P519,1.0,99.0
O903851,P520,3.0,
O904462,P521,1.0,499.0
O909401,P522,3.0,799.0
O904695,P523,3.0,
O901913,P524,3.0,499.0
O905930,P525,3.0,
O900085,P526,,99.0
O909321,P527,2.0,
O900029,P528,2.0,199.0
O909558,P529,1.0,99.0
O901352,P530,3.0,99.0
O903100,P531,,499.0
O900403,P532,1.0,799.0
O906729,P533,3.0,
O907583,P534,1.0,799.0
O902864,P535,3.0,
O903562,P536,3.0,799.0
O907710,P537,1.0,99.0
O904881,P538,1.0,499.0
O905824,P539,2.0,99.0
O901331,P540,1.0,499.0
O903829,P541,3.0,
O901183,P542,1.0,99.0
O902315,P543,3.0,499.0
O906660,P544,1.0,199.0
O909119,P545,3.0,799.0
O905863,P546,,499.0
O900944,P547,,99.0
O900542,P548,2.0,199.0
O908509,P549,1.0,
O908619,P500,3.0,
O900400,P501,3.0,799.0
O906889,P502,2.0,499.0
O901028,P503,,199.0
O902436,P504,,799.0
O908594,P505,2.0,99.0
O907185,P506,1.0,799.0
O906240,P507,,
O900948,P508,,799.0
O904708,P509,2.0,99.0
O904307,P510,3.0,
O904817,P511,,99.0
O905814,P512,1.0,499.0
O907559,P513,2.0,799.0
O905593,P514,2.0,199.0
O909627,P515,1.0,199.0
O906638,P516,3.0,
O902625,P517,3.0,
O903109,P518,,
O909791,P519,3.0,99.0
O902457,P520,3.0,799.0
O901300,P521,2.0,499.0
O905533,P522,,499.0
O900905,P523,1.0,
O904680,P524,1.0,99.0
O909165,P525,2.0,499.0
O907694,P526,1.0,
O907473,P527,3.0,99.0
O903991,P528,1.0,799.0
O903250,P529,1.0,
O903169,P530,2.0,99.0
O905089,P531,1.0,99.0
O904096,P532,2.0,499.0
O906524,P533,1.0,799.0
O905034,P534,3.0,799.0
O902151,P535,3.0,499.0
O907655,P536,2.0,799.0
O907766,P537,2.0,799.0
O901426,P538,3.0,
O904275,P539,3.0,799.0
O905372,P540,1.0,99.0
O906722,P541,3.0,
O905433,P542,1.0,99.0
O907340,P543,1.0,499.0
O902115,P544,1.0,99.0
O900723,P545,2.0,99.0
O902697,P546,3.0,99.0
O905845,P547,,
O902187,P548,2.0,499.0
O904466,P549,2.0,199.0
O900871,P500,2.0,499.0
O905820,P501,1.0,
O901901,P502,1.0,
O905724,P503,1.0,799.0
O908456,P504,,99.0
O906762,P505,,499.0
O906086,P506,1.0,799.0
O904553,P507,2.0,99.0
O901587,P508,3.0,199.0
O907090,P509,,499.0
O905916,P510,3.0,499.0
O902750,P511,,799.0
O908939,P512,2.0,
O902532,P513,3.0,199.0
O908992,P514,3.0,99.0
O909403,P515,2.0,
O909511,P516,3.0,199.0
O908007,P517,1.0,199.0
O904251,P518,1.0,99.0
O907853,P519,,
O907826,P520,1.0,199.0
O902578,P521,3.0,
O904312,P522,,
O903856,P523,,
O908608,P524,2.0,199.0
O906522,P525,1.0,799.0
O909116,P526,1.0,499.0
O907304,P527,3.0,99.0
O907554,P528,3.0,499.0
O901450,P529,1.0,199.0
O905622,P530,,199.0
O909389,P531,3.0,199.0
O909055,P532,1.0,
O904135,P533,,
O908900,P534,1.0,199.0
O900941,P535,,99.0
O902713,P536,,499.0
O902963,P537,,99.0
O900149,P538,3.0,
O902212,P539,,99.0
O904942,P540,,99.0
O900580,P541,,
O901233,P542,,
O903770,P543,,199.0
O902933,P544,3.0,199.0
O906763,P545,2.0,
O903771,P546,3.0,799.0
O904216,P547,3.0,499.0
O902828,P548,3.0,199.0
O901600,P549,,799.0
O909407,P500,,199.0
O908214,P501,,499.0
O901196,P502,3.0,99.0
O906642,P503,3.0,
O906470,P504,,
O903582,P505,3.0,199.0
O905122,P506,,799.0
O904632,P507,2.0,199.0
O907646,P508,2.0,
O904970,P509,,199.0
O901270,P510,3.0,199.0
O907972,P511,1.0,99.0
O902623,P512,,199.0
O908625,P513,3.0,799.0
O905326,P514,,99.0
O900878,P515,,
O906765,P516,2.0,199.0
O906319,P517,2.0,499.0
O904296,P518,3.0,499.0
O904671,P519,3.0,99.0
O905138,P520,,
O904480,P521,3.0,199.0
O901325,P522,,199.0
O909754,P523,2.0,199.0
O903188,P524,2.0,
O908924,P525,,499.0
O905968,P526,2.0,199.0
O904417,P527,,799.0
O903526,P528,3.0,199.0
O907307,P529,3.0,799.0
O900126,P530,,
O904109,P531,3.0,99.0
O906663,P532,,799.0
O902149,P533,3.0,99.0
O901105,P534,2.0,499.0
O901273,P535,,
O909108,P536,1.0,799.0
O903536,P537,2.0,499.0
O909004,P538,1.0,499.0
O901270,P539,2.0,
O906186,P540,,
O900690,P541,,199.0
O902992,P542,3.0,799.0
O906302,P543,1.0,199.0
O907700,P544,2.0,99.0
O900744,P545,3.0,99.0
O906645,P546,1.0,499.0
O904660,P547,3.0,499.0
O909776,P548,2.0,799.0
O906830,P549,,799.0
O901325,P500,,199.0
O908032,P501,,799.0
O903898,P502,3.0,
O900549,P503,,
O900839,P504,2.0,499.0
O906764,P505,1.0,799.0
O900250,P506,2.0,799.0
O908337,P507,2.0,99.0
O900412,P508,2.0,199.0
O904036,P509,2.0,499.0
O906803,P510,2.0,199.0
O909293,P511,1.0,199.0
O901180,P512,3.0,
O900529,P513,3.0,
O903581,P514,1.0,499.0
O909025,P515,3.0,99.0
O902756,P516,,99.0
O909397,P517,1.0,
O900658,P518,1.0,199.0
O900887,P519,1.0,
O908195,P520,,
O902102,P521,,199.0
O904528,P522,3.0,99.0
O904771,P523,2.0,
O906667,P524,2.0,199.0
O903841,P525,,499.0
O907372,P526,3.0,
O905044,P527,3.0,799.0
O905869,P528,3.0,
O904302,P529,1.0,799.0
O909168,P530,,99.0
O906440,P531,1.0,499.0
O907311,P532,3.0,
O900632,P533,3.0,499.0
O903227,P534,1.0,199.0
O904119,P535,,
O901865,P536,3.0,499.0
O907902,P537,2.0,199.0
O900969,P538,1.0,499.0
O900699,P539,2.0,799.0
O904834,P540,,199.0
O908247,P541,3.0,799.0
O902401,P542,2.0,199.0
O901971,P543,,99.0
O901945,P544,3.0,99.0
O902293,P545,2.0,
O904687,P546,1.0,799.0
O908927,P547,1.0,799.0
O904539,P548,,199.0
O907485,P549,3.0,
O908932,P500,3.0,799.0
O909137,P501,,199.0
O904591,P502,3.0,99.0
O906315,P503,3.0,
O907629,P504,1.0,799.0
O907542,P505,1.0,199.0
O908068,P506,,
O906057,P507,3.0,
O905771,P508,3.0,799.0
O900414,P509,,799.0
O901102,P510,,
O907129,P511,2.0,99.0
O902228,P512,3.0,499.0
O901555,P513,2.0,
O903500,P514,,99.0
O901789,P515,2.0,
O900706,P516,,799.0
O900200,P517,2.0,799.0
O904488,P518,2.0,499.0
O901322,P519,1.0,199.0
O904774,P520,3.0,199.0
O905378,P521,2.0,99.0
O906759,P522,,499.0
O904744,P523,,99.0
O903134,P524,2.0,799.0
O900524,P525,3.0,199.0
O900483,P526,2.0,199.0
O909673,P527,,199.0
O908114,P528,,
O906924,P529,3.0,199.0
O900105,P530,3.0,799.0
O906506,P531,3.0,199.0
O907034,P532,3.0,
O902594,P533,,199.0
O901557,P534,,99.0
O901136,P535,3.0,
O901897,P536,2.0,799.0
O903825,P537,2.0,499.0
O906030,P538,2.0,799.0
O903855,P539,,
O909421,P540,,199.0
O904924,P541,1.0,
O903113,P542,,199.0
O900155,P543,1.0,199.0
O903186,P544,,499.0
O902614,P545,3.0,499.0
O903059,P546,3.0,
O909311,P547,3.0,99.0
O900222,P548,3.0,199.0
O900932,P549,,199.0
O908859,P500,1.0,
O903467,P501,1.0,99.0
O907371,P502,3.0,
O906510,P503,3.0,499.0
O903072,P504,3.0,499.0
O907797,P505,,499.0
O908010,P506,3.0,99.0
O901608,P507,1.0,499.0
O901405,P508,1.0,199.0
O907772,P509,1.0,99.0
O902992,P510,3.0,199.0
O909523,P511,3.0,199.0
O902890,P512,,99.0
O906585,P513,3.0,199.0
O902999,P514,,199.0
O902824,P515,1.0,99.0
O906864,P516,1.0,
O906914,P517,3.0,199.0
O908620,P518,3.0,799.0
O904360,P519,1.0,99.0
O904237,P520,3.0,799.0
O904302,P521,2.0,199.0
O900685,P522,2.0,799.0
O905128,P523,,199.0
O902562,P524,,
O900848,P525,1.0,
O904837,P526,3.0,499.0
O900288,P527,,499.0
O909321,P528,3.0,99.0
O907515,P529,1.0,
O907751,P530,2.0,499.0
O903416,P531,,499.0
O905219,P532,,
O905894,P533,2.0,99.0
O900621,P534,1.0,799.0
O905225,P535,1.0,499.0
O902504,P536,,
O906143,P537,,99.0
O904104,P538,2.0,
O908643,P539,2.0,499.0
O907828,P540,2.0,199.0
O904735,P541,1.0,199.0
O908444,P542,1.0,799.0
O902766,P543,,
O903113,P544,,
O903190,P545,,
O909377,P546,2.0,199.0
O901419,P547,,99.0
O905189,P548,3.0,99.0
O900144,P549,2.0,799.0
O900500,P500,,799.0
O909908,P501,1.0,499.0
O902236,P502,2.0,799.0
O905032,P503,1.0,799.0
O902037,P504,1.0,
O901184,P505,1.0,799.0
O903399,P506,2.0,199.0
O909574,P507,1.0,499.0
O900397,P508,2.0,499.0
O904984,P509,,799.0
O902747,P510,2.0,499.0
O909715,P511,,199.0
O903587,P512,3.0,99.0
O908850,P513,3.0,99.0
O909801,P514,3.0,499.0
O901616,P515,1.0,499.0
O905494,P516,2.0,499.0
O902990,P517,3.0,799.0
O908938,P518,,
O905240,P519,,99.0
O904214,P520,3.0,499.0
O905434,P521,1.0,799.0
O902378,P522,2.0,199.0
O905365,P523,,799.0
O909921,P524,2.0,
O908151,P525,2.0,499.0
O904049,P526,3.0,199.0
O908766,P527,3.0,99.0
O903445,P528,2.0,
O900939,P529,1.0,
O905645,P530,3.0,199.0
O900794,P531,,199.0
O902862,P532,1.0,99.0
O905282,P533,2.0,99.0
O901443,P534,3.0,99.0
O901087,P535,2.0,499.0
O901173,P536,1.0,799.0
O900999,P537,1.0,99.0
O901403,P538,2.0,
O906094,P539,2.0,799.0
O907497,P540,1.0,
O903805,P541,,
O909554,P542,3.0,99.0
O908246,P543,1.0,499.0
O907431,P544,3.0,799.0
O901783,P545,3.0,799.0
O908422,P546,3.0,799.0
O909107,P547,,99.0
O901886,P548,1.0,799.0
O903525,P549,1.0,499.0
O901154,P500,1.0,99.0
O907717,P501,2.0,
O906327,P502,3.0,
O904847,P503,3.0,199.0
O902722,P504,2.0,199.0
O903478,P505,,
O904221,P506,3.0,499.0
O904929,P507,2.0,
O904755,P508,,499.0
O908176,P509,3.0,99.0
O904081,P510,3.0,799.0
O906098,P511,1.0,199.0
O904903,P512,3.0,199.0
O906438,P513,,199.0
O909740,P514,2.0,499.0
O902056,P515,3.0,499.0
O909037,P516,,799.0
O908988,P517,2.0,199.0
O905818,P518,,799.0
O908230,P519,3.0,799.0
O909556,P520,1.0,499.0
O900396,P521,1.0,499.0
O906977,P522,3.0,99.0
O901929,P523,3.0,99.0
O908657,P524,3.0,99.0
O907141,P525,2.0,499.0
O908158,P526,2.0,199.0
O900125,P527,3.0,499.0
O902397,P528,1.0,199.0
O907852,P529,1.0,499.0
O905761,P530,1.0,199.0
O909558,P531,2.0,799.0
O907907,P532,1.0,99.0
O906216,P533,2.0,
O902732,P534,2.0,499.0
O903661,P535,,799.0
O902541,P536,2.0,799.0
O904015,P537,1.0,499.0
O909620,P538,,
O907065,P539,1.0,
O907990,P540,1.0,199.0
O908670,P541,,799.0
O909886,P542,2.0,199.0
O902033,P543,2.0,
O904498,P544,3.0,199.0
O907383,P545,,199.0
O903758,P546,3.0,199.0
O908847,P547,1.0,99.0
O905905,P548,2.0,
O909764,P549,2.0,199.0
O907754,P500,2.0,199.0
O908057,P501,1.0,499.0
O909241,P502,3.0,99.0
O907692,P503,,499.0
O907809,P504,2.0,799.0
O907428,P505,,499.0
O900233,P506,1.0,499.0
O904473,P507,2.0,99.0
O905125,P508,3.0,99.0
O901779,P509,3.0,
O900996,P510,3.0,
O907378,P511,1.0,
O900318,P512,1.0,499.0
O901096,P513,2.0,
O904609,P514,1.0,499.0
O903785,P515,1.0,499.0
O903148,P516,3.0,99.0
O907968,P517,,799.0
O900652,P518,2.0,199.0
O905346,P519,1.0,
O907569,P520,,199.0
O903521,P521,,199.0
O906064,P522,,
O902658,P523,,799.0
O908384,P524,,799.0
O909409,P525,2.0,
O904895,P526,1.0,99.0
O902125,P527,1.0,499.0
O905999,P528,,799.0
O904490,P529,1.0,799.0
O907959,P530,2.0,
O904081,P531,3.0,99.0
O909369,P532,3.0,199.0
O902994,P533,,799.0
O903498,P534,3.0,799.0
O900808,P535,2.0,99.0
O904826,P536,,799.0
O900797,P537,2.0,
O904578,P538,1.0,99.0
O909026,P539,3.0,
O902568,P540,3.0,
O906556,P541,1.0,499.0
O901910,P542,,799.0
O907905,P543,2.0,799.0
O902394,P544,2.0,499.0
O903372,P545,,799.0
O905910,P546,2.0,499.0
O904663,P547,1.0,199.0
O901576,P548,,499.0
O900420,P549,3.0,
O904957,P500,,
O907775,P501,,99.0
O907415,P502,2.0,499.0
O904801,P503,,
O904013,P504,1.0,799.0
O906384,P505,3.0,799.0
O902532,P506,,499.0
O903251,P507,3.0,99.0
O902934,P508,2.0,199.0
O901091,P509,2.0,499.0
O901414,P510,3.0,499.0
O909620,P511,,99.0
O909871,P512,1.0,499.0
O901456,P513,2.0,
O904941,P514,3.0,499.0
O905202,P515,3.0,799.0
O900916,P516,2.0,799.0
O901866,P517,,799.0
O907809,P518,,799.0
O900517,P519,,
O903664,P520,1.0,799.0
O908896,P521,1.0,99.0
O909288,P522,,499.0
O906410,P523,,99.0
O907002,P524,1.0,199.0
O904141,P525,2.0,499.0
O900317,P526,1.0,799.0
O909640,P527,2.0,499.0
O906674,P528,,199.0
O907464,P529,2.0,499.0
O906254,P530,3.0,199.0
O904159,P531,3.0,99.0
O908458,P532,1.0,199.0
O909092,P533,2.0,
O903396,P534,1.0,199.0
O902947,P535,3.0,
O905997,P536,3.0,799.0
O903567,P537,1.0,799.0
O905225,P538,,
O903962,P539,1.0,99.0
O900280,P540,2.0,99.0
O909736,P541,2.0,99.0
O909782,P542,3.0,
O900686,P543,1.0,
O907099,P544,3.0,99.0
O903287,P545,2.0,799.0
O902234,P546,2.0,799.0
O907370,P547,2.0,499.0
O908857,P548,3.0,799.0
O903672,P549,3.0,99.0
O908326,P500,2.0,799.0
O902339,P501,2.0,799.0
O906974,P502,1.0,799.0
O908452,P503,2.0,99.0
O901334,P504,2.0,799.0
O909109,P505,2.0,99.0
O902041,P506,2.0,799.0
O902942,P507,3.0,99.0
O907733,P508,,499.0
O906546,P509,2.0,199.0
O900496,P510,,199.0
O906104,P511,3.0,499.0
O903588,P512,1.0,99.0
O906881,P513,,199.0
O904397,P514,,199.0
O903342,P515,3.0,199.0
O907065,P516,2.0,
O900749,P517,1.0,
O907962,P518,1.0,799.0
O906355,P519,2.0,499.0
O902115,P520,2.0,99.0
O904551,P521,1.0,199.0
O906617,P522,,
O903480,P523,,199.0
O907642,P524,1.0,99.0
O901100,P525,1.0,99.0
O907829,P526,1.0,99.0
O906537,P527,,799.0
O909101,P528,,499.0
O900199,P529,3.0,499.0
O907361,P530,,799.0
O903026,P531,3.0,499.0
O906090,P532,1.0,799.0
O901158,P533,,99.0
O907526,P534,2.0,99.0
O908612,P535,2.0,799.0
O900562,P536,1.0,199.0
O909819,P537,1.0,499.0
O901710,P538,1.0,499.0
O901789,P539,1.0,99.0
O906085,P540,,199.0
O904396,P541,,199.0
O904184,P542,1.0,
O907785,P543,3.0,499.0
O908271,P544,1.0,199.0
O901115,P545,,799.0
O901156,P546,2.0,499.0
O902983,P547,1.0,99.0
O900532,P548,2.0,99.0
O904762,P549,2.0,
O902943,P500,2.0,
O902134,P501,3.0,799.0
O900018,P502,,199.0
O909887,P503,1.0,
O908549,P504,3.0,499.0
O903649,P505,2.0,799.0
O908752,P506,,799.0
O905821,P507,2.0,199.0
O905476,P508,2.0,799.0
O904058,P509,,99.0
O908222,P510,1.0,799.0
O902900,P511,1.0,199.0
O903200,P512,3.0,99.0
O901836,P513,1.0,799.0
O902574,P514,1.0,499.0
O903050,P515,1.0,99.0
O908862,P516,,499.0
O900541,P517,3.0,499.0
O903129,P518,,199.0
O903607,P519,2.0,799.0
O907787,P520,3.0,499.0
O909621,P521,3.0,
O904266,P522,3.0,99.0
O904170,P523,2.0,99.0
O908650,P524,3.0,499.0
O907764,P525,1.0,
O903806,P526,,
O905691,P527,,199.0
O900785,P528,3.0,199.0
O902296,P529,,99.0
O900956,P530,1.0,199.0
O901631,P531,3.0,499.0
O906795,P532,3.0,799.0
O908150,P533,3.0,199.0
O908964,P534,1.0,99.0
O900319,P535,3.0,99.0
O907614,P536,2.0,499.0
O905790,P537,3.0,
O905185,P538,2.0,499.0
O903446,P539,2.0,499.0
O905553,P540,2.0,199.0
O900807,P541,2.0,
O901570,P542,2.0,
O904984,P543,1.0,99.0
O907809,P544,1.0,799.0
O906340,P545,1.0,799.0
O906225,P546,3.0,499.0
O902469,P547,1.0,799.0
O908063,P548,3.0,499.0
O907080,P549,1.0,
O907873,P500,,99.0
O906574,P501,2.0,499.0
O903035,P502,1.0,
O908903,P503,2.0,199.0
O903506,P504,2.0,
O906248,P505,1.0,499.0
O909534,P506,2.0,499.0
O901945,P507,3.0,
O904002,P508,3.0,
O905507,P509,,799.0
O906084,P510,,199.0
O903771,P511,,499.0
O900250,P512,,99.0
O901649,P513,3.0,499.0
O907704,P514,,199.0
O905734,P515,2.0,99.0
O902661,P516,3.0,99.0
O901503,P517,3.0,
O902979,P518,1.0,499.0
O900970,P519,,199.0
O904150,P520,,199.0
O907178,P521,2.0,99.0
O908002,P522,,499.0
O900141,P523,3.0,199.0
O909552,P524,1.0,
O904802,P525,2.0,499.0
O908025,P526,,799.0
O900431,P527,3.0,99.0
O902721,P528,3.0,99.0
O902508,P529,2.0,199.0
O902503,P530,1.0,199.0
O902971,P531,,99.0
O909523,P532,,199.0
O900472,P533,1.0,799.0
O909505,P534,3.0,99.0
O903550,P535,2.0,99.0
O905186,P536,,199.0
O902822,P537,,99.0
O909446,P538,2.0,499.0
O903784,P539,1.0,799.0
O908687,P540,3.0,199.0
O901804,P541,3.0,199.0
O904783,P542,3.0,799.0
O902789,P543,,199.0
O905400,P544,3.0,499.0
O903186,P545,2.0,99.0
O908183,P546,,
O906194,P547,1.0,499.0
O901438,P548,2.0,99.0
O907117,P549,3.0,99.0
O901037,P500,2.0,799.0
O908219,P501,1.0,199.0
O909634,P502,3.0,99.0
O905651,P503,3.0,199.0
O909902,P504,,
O902816,P505,,799.0
O908401,P506,1.0,99.0
O903977,P507,2.0,
O905827,P508,,499.0
O902627,P509,,
O907232,P510,3.0,799.0
O909867,P511,2.0,499.0
O909296,P512,1.0,99.0
O908772,P513,1.0,799.0
O904104,P514,3.0,99.0
O905661,P515,2.0,
O909127,P516,,
O902554,P517,1.0,99.0
O903668,P518,3.0,99.0
O902655,P519,3.0,799.0
O902873,P520,,799.0
O904147,P521,1.0,99.0
O903245,P522,1.0,199.0
O906162,P523,3.0,199.0
O905855,P524,2.0,499.0
O904790,P525,,
O908565,P526,3.0,799.0
O906165,P527,3.0,499.0
O900075,P528,2.0,99.0
O908039,P529,3.0,799.0
O904623,P530,1.0,199.0
O908872,P531,,199.0
O907539,P532,3.0,499.0
O900113,P533,3.0,
O905649,P534,3.0,99.0
O903759,P535,1.0,799.0
O901501,P536,3.0,499.0
O906513,P537,,
O901443,P538,2.0,799.0
O909581,P539,,
O900898,P540,3.0,499.0
O905683,P541,1.0,499.0
O903460,P542,1.0,199.0
O901207,P543,2.0,199.0
O906227,P544,2.0,
O901747,P545,1.0,
O905638,P546,3.0,499.0
O901833,P547,2.0,
O906092,P548,,199.0
O900128,P549,,199.0
O904500,P500,,199.0
O900313,P501,,499.0
O905492,P502,1.0,499.0
O905486,P503,2.0,799.0
O906884,P504,,799.0
O909788,P505,1.0,799.0
O906136,P506,1.0,499.0
O908446,P507,2.0,799.0
O900164,P508,1.0,199.0
O904752,P509,1.0,199.0
O901817,P510,3.0,199.0
O904670,P511,2.0,99.0
O900162,P512,1.0,
O906922,P513,2.0,799.0
O900866,P514,3.0,199.0
O909790,P515,1.0,
O902203,P516,1.0,99.0
O907204,P517,2.0,
O901904,P518,3.0,499.0
O902270,P519,1.0,799.0
O900323,P520,2.0,199.0
O906800,P521,2.0,499.0
O903728,P522,2.0,99.0
O905152,P523,,799.0
O904048,P524,1.0,99.0
O908203,P525,3.0,799.0
O908070,P526,,99.0
O909596,P527,1.0,
O907436,P528,3.0,499.0
O904278,P529,2.0,99.0
O905373,P530,1.0,99.0
O900371,P531,3.0,799.0
O907718,P532,,799.0
