order_id,customer_id,order_date,status
O902812,C6997,2025-02-08,PLACED
O902813,C9384,2025-03-17,DELIVERED
O902814,C5903,2025-05-03,DELIVERED
O902815,C6094,2025-03-07,DELIVERED
O902816,C1192,2025-11-28,
O902817,C8878,2025-07-11,PLACED
O902818,C1477,2025-06-24,DELIVERED
O902819,C4531,2025-08-15,PLACED
O902820,C9332,2025-02-03,SHIPPED
O902821,C4970,2025-08-09,PLACED
O902822,C10960,2025-04-14,SHIPPED
O902823,C4153,2025-01-27,DELIVERED
O902824,C2288,2026-02-04,PLACED
O902825,C6789,2025-03-17,DELIVERED
O902826,C10767,2025-09-20,DELIVERED
O902827,C6735,2025-05-11,
O902828,C1493,2025-04-25,PLACED
O902829,C2427,2025-08-31,
O902830,C1277,2025-11-25,
O902831,C1074,2025-02-08,SHIPPED
O902832,C3216,2025-08-30,PLACED
O902833,C1493,2026-01-30,PLACED
O902834,C7225,2025-01-27,SHIPPED
O902835,C7303,2025-05-10,SHIPPED
O902836,C1097,2025-10-03,PLACED
O902837,C5108,2025-12-17,DELIVERED
O902838,C1480,2025-02-16,DELIVERED
O902839,C10696,2025-09-18,SHIPPED
O902840,C1478,2025-12-23,
O902841,C3899,2025-01-15,
O902842,C6009,2025-06-25,PLACED
O902843,C9249,2025-03-15,
O902844,C7893,2025-05-02,SHIPPED
O902845,C9708,2025-01-05,PLACED
O902846,C4633,2025-10-27,
O902847,C8240,2025-05-13,
O902848,C6588,2025-07-10,PLACED
O902849,C9732,2026-01-27,SHIPPED
O902850,C1884,2025-06-27,DELIVERED
O902851,C5023,2025-06-13,
O902852,C2239,2025-10-20,PLACED
O902853,C4976,2025-06-21,DELIVERED
O902854,C2399,2025-01-07,DELIVERED
O902855,C5288,2025-12-08,
O902856,C7904,2025-12-09,
O902857,C7647,2025-12-30,DELIVERED
O902858,C1420,2025-07-04,DELIVERED
O902859,C2951,2025-11-28,PLACED
O902860,C8860,2026-01-23,
O902861,C8250,2025-01-03,PLACED
O902862,C8338,2025-02-19,PLACED
O902863,C1427,2025-11-08,
O902864,C5681,2025-04-02,SHIPPED
O902865,C8411,2025-03-15,SHIPPED
O902866,C4331,2025-02-02,SHIPPED
O902867,C6785,2025-04-11,DELIVERED
O902868,C8818,2025-06-22,DELIVERED
O902869,C2193,2026-01-25,
O902870,C9412,2025-03-20,DELIVERED
O902871,C9329,2026-01-16,PLACED
O902872,C10687,2025-06-26,
O902873,C8412,2025-06-29,
O902874,C1880,2025-02-14,SHIPPED
O902875,C4662,2025-02-21,PLACED
O902876,C9213,2025-05-17,DELIVERED
O902877,C3585,2025-04-19,SHIPPED
O902878,C5227,2026-01-19,SHIPPED
O902879,C8048,2025-03-31,DELIVERED
O902880,C6513,2025-04-20,
O902881,C3078,2025-06-15,
O902882,C5973,2025-12-20,DELIVERED
O902883,C7024,2025-11-20,SHIPPED
O902884,C6696,2025-05-29,DELIVERED
O902885,C2886,2025-09-14,
O902886,C4259,2026-01-04,SHIPPED
O902887,C5336,2025-12-30,PLACED
O902888,C2779,2025-01-08,SHIPPED
O902889,C9177,2026-01-18,PLACED
O902890,C8844,2025-03-16,DELIVERED
O902891,C5797,2025-12-18,DELIVERED
O902892,C2241,2025-11-26,PLACED
O902893,C3442,2025-11-18,PLACED
O902894,C7934,2025-08-17,PLACED
O902895,C6534,2025-11-28,
O902896,C1321,2025-07-20,SHIPPED
O902897,C9640,2026-02-04,DELIVERED
O902898,C1809,2025-07-02,SHIPPED
O902899,C10353,2025-01-20,PLACED
O902900,C8998,2025-01-26,DELIVERED
O902901,C4278,2025-01-08,DELIVERED
O902902,C4917,2025-09-19,PLACED
O902903,C2014,2025-10-12,DELIVERED
O902904,C8838,2025-11-04,PLACED
O902905,C4629,2025-03-18,SHIPPED
O902906,C9293,2025-03-11,SHIPPED
O902907,C7460,2025-05-31,
O902908,C5667,2025-12-22,DELIVERED
O902909,C1569,2025-07-11,DELIVERED
O902910,C7225,2025-10-15,SHIPPED
O902911,C2343,2025-10-05,SHIPPED
O902912,C4584,2025-01-14,SHIPPED
O902913,C8742,2025-07-21,DELIVERED
O902914,C3821,2025-09-28,
O902915,C4242,2025-04-08,
O902916,C10738,2025-07-13,DELIVERED
O902917,C4813,2025-12-30,SHIPPED
O902918,C6422,2026-01-28,
O902919,C10690,2025-04-05,
O902920,C5360,2025-12-19,DELIVERED
O902921,C8859,2025-05-18,
O902922,C10291,2025-08-03,SHIPPED
O902923,C3253,2025-07-14,DELIVERED
O902924,C1492,2025-01-01,PLACED
O902925,C10452,2025-07-18,PLACED
O902926,C1587,2026-01-06,PLACED
O902927,C7863,2025-03-15,PLACED
O902928,C6187,2025-03-23,SHIPPED
O902929,C6568,2025-10-19,
O902930,C5391,2025-02-08,DELIVERED
O902931,C6773,2025-06-08,
O902932,C5988,2025-09-28,PLACED
O902933,C2485,2025-04-19,SHIPPED
O902934,C2673,2025-08-07,PLACED
O902935,C3190,2025-03-19,SHIPPED
O902936,C2895,2025-11-27,SHIPPED
O902937,C10853,2025-11-02,SHIPPED
O902938,C1229,2025-02-16,
O902939,C8963,2025-05-21,DELIVERED
O902940,C1886,2025-09-27,SHIPPED
O902941,C5646,2025-03-27,DELIVERED
O902942,C1676,2025-06-28,
O902943,C1365,2025-08-11,
O902944,C5580,2025-05-04,DELIVERED
O902945,C9687,2025-04-15,SHIPPED
O902946,C4719,2025-05-07,
O902947,C6188,2025-09-01,SHIPPED
O902948,C6374,2025-04-14,SHIPPED
O902949,C5153,2025-05-30,
O902950,C6125,2025-09-10,DELIVERED
O902951,C2243,2025-03-31,PLACED
O902952,C8789,2026-02-04,SHIPPED
O902953,C8082,2025-04-24,SHIPPED
O902954,C1364,2025-01-21,DELIVERED
O902955,C10389,2025-11-15,SHIPPED
O902956,C2229,2025-07-05,
O902957,C6826,2025-01-25,PLACED
O902958,C7261,2025-11-02,
O902959,C1417,2025-09-01,SHIPPED
O902960,C6002,2025-07-15,DELIVERED
O902961,C2193,2025-11-24,PLACED
O902962,C5991,2025-05-07,SHIPPED
O902963,C9569,2025-09-12,
O902964,C1085,2025-03-31,
O902965,C1526,2025-10-12,SHIPPED
O902966,C5693,2025-01-19,SHIPPED
O902967,C6276,2025-05-14,DELIVERED
O902968,C9188,2025-08-12,SHIPPED
O902969,C10520,2025-11-06,DELIVERED
O902970,C10086,2026-02-05,SHIPPED
O902971,C8285,2025-12-19,DELIVERED
O902972,C5558,2025-12-08,SHIPPED
O902973,C7061,2025-05-20,PLACED
O902974,C7347,2026-01-06,SHIPPED
O902975,C1603,2025-08-06,PLACED
O902976,C10603,2025-07-10,SHIPPED
O902977,C1531,2025-04-18,DELIVERED
O902978,C9164,2025-04-04,PLACED
O902979,C8337,2025-02-17,PLACED
O902980,C1987,2025-10-12,DELIVERED
O902981,C4605,2025-06-02,
O902982,C4803,2025-04-23,PLACED
O902983,C8298,2025-07-18,PLACED
O902984,C5620,2026-01-23,DELIVERED
O902985,C5011,2025-07-06,SHIPPED
O902986,C10474,2025-09-13,SHIPPED
O902987,C7103,2025-04-11,SHIPPED
O902988,C8048,2025-08-15,
O902989,C2501,2025-11-13,SHIPPED
O902990,C9622,2025-10-17,PLACED
O902991,C10675,2025-05-17,
O902992,C2692,2025-04-17,PLACED
O902993,C5777,2025-03-15,DELIVERED
O902994,C7938,2025-07-18,SHIPPED
O902995,C6241,2025-03-09,SHIPPED
O902996,C6359,2025-06-04,
O902997,C5253,2025-10-27,PLACED
O902998,C10663,2025-02-20,DELIVERED
O902999,C3753,2025-09-10,DELIVERED
O903000,C5417,2025-10-14,PLACED
O903001,C1320,2025-07-31,
O903002,C3579,2025-04-15,DELIVERED
O903003,C3619,2025-07-09,SHIPPED
O903004,C9719,2025-08-14,PLACED
O903005,C8090,2025-09-17,PLACED
O903006,C6693,2025-10-18,DELIVERED
O903007,C7665,2025-02-14,PLACED
O903008,C10025,2025-08-25,SHIPPED
O903009,C5906,2026-01-30,DELIVERED
O903010,C3598,2025-12-24,PLACED
O903011,C5311,2025-10-06,PLACED
O903012,C3408,2025-11-17,
O903013,C10470,2025-12-04,SHIPPED
O903014,C10766,2025-02-22,PLACED
O903015,C4075,2026-01-09,
O903016,C9500,2025-08-05,
O903017,C9473,2025-11-08,
O903018,C7384,2025-11-29,DELIVERED
O903019,C8508,2025-02-13,SHIPPED
O903020,C7449,2025-03-29,DELIVERED
O903021,C4861,2025-09-06,SHIPPED
O903022,C6801,2025-07-24,PLACED
O903023,C6620,2025-09-10,
O903024,C4193,2025-01-04,PLACED
O903025,C9957,2025-01-06,DELIVERED
O903026,C6737,2025-11-18,
O903027,C10523,2025-05-20,DELIVERED
O903028,C5229,2025-09-29,
O903029,C9316,2025-08-17,
O903030,C7332,2026-01-30,PLACED
O903031,C10846,2025-05-18,SHIPPED
O903032,C4252,2025-04-28,PLACED
O903033,C7889,2025-08-10,
O903034,C2014,2025-05-30,DELIVERED
O903035,C3892,2025-07-05,DELIVERED
O903036,C2412,2025-10-02,
O903037,C10734,2026-01-19,DELIVERED
O903038,C3773,2025-05-06,
O903039,C2571,2025-08-01,PLACED
O903040,C7819,2025-12-17,SHIPPED
O903041,C6802,2025-09-08,PLACED
O903042,C8291,2025-06-26,SHIPPED
O903043,C7388,2025-03-11,
O903044,C3304,2025-09-02,
O903045,C7212,2025-09-19,DELIVERED
O903046,C2661,2025-03-25,
O903047,C1329,2025-02-25,SHIPPED
O903048,C1345,2025-09-05,SHIPPED
O903049,C9535,2025-05-22,PLACED
O903050,C4497,2025-01-14,SHIPPED
O903051,C3218,2025-03-04,
O903052,C5900,2025-12-31,PLACED
O903053,C10750,2025-07-20,
O903054,C2308,2025-12-20,DELIVERED
O903055,C10664,2025-12-27,DELIVERED
O903056,C4158,2025-05-28,
O903057,C2856,2025-02-07,DELIVERED
O903058,C4721,2025-06-04,DELIVERED
O903059,C5624,2025-02-22,SHIPPED
O903060,C9425,2025-04-13,PLACED
O903061,C4432,2025-02-27,PLACED
O903062,C9512,2025-03-25,PLACED
O903063,C3046,2025-10-17,SHIPPED
O903064,C6541,2025-12-09,SHIPPED
O903065,C2455,2025-08-04,SHIPPED
O903066,C7647,2025-01-06,PLACED
O903067,C6689,2026-01-19,DELIVERED
O903068,C8272,2025-03-21,
O903069,C6501,2025-08-15,SHIPPED
O903070,C10975,2026-01-08,
O903071,C7303,2025-04-21,DELIVERED
O903072,C5279,2025-07-14,SHIPPED
O903073,C9306,2025-07-19,DELIVERED
O903074,C4421,2026-01-09,DELIVERED
O903075,C10249,2025-05-03,SHIPPED
O903076,C6426,2025-08-14,SHIPPED
O903077,C7218,2025-09-15,DELIVERED
O903078,C1670,2025-10-31,SHIPPED
O903079,C4281,2025-01-31,
O903080,C5432,2025-10-15,SHIPPED
O903081,C3589,2025-08-24,SHIPPED
O903082,C2198,2025-08-08,
O903083,C7548,2025-04-24,
O903084,C7506,2025-08-06,SHIPPED
O903085,C4602,2025-03-28,SHIPPED
O903086,C8638,2025-05-17,
O903087,C9472,2025-11-30,SHIPPED
O903088,C9912,2025-08-07,
O903089,C4212,2025-06-28,PLACED
O903090,C7787,2025-03-25,DELIVERED
O903091,C8726,2025-06-26,SHIPPED
O903092,C2503,2025-06-21,
O903093,C8803,2025-11-18,PLACED
O903094,C5081,2025-09-02,SHIPPED
O903095,C7918,2025-01-24,SHIPPED
O903096,C7189,2025-08-20,SHIPPED
O903097,C8364,2025-01-28,
O903098,C5222,2025-02-10,DELIVERED
O903099,C4656,2025-01-27,DELIVERED
O903100,C10987,2025-12-11,
O903101,C4921,2025-12-26,
O903102,C6038,2025-01-21,
O903103,C3442,2025-04-21,SHIPPED
O903104,C9508,2025-12-18,DELIVERED
O903105,C3938,2025-10-10,SHIPPED
O903106,C6483,2025-11-27,SHIPPED
O903107,C2398,2025-09-20,PLACED
O903108,C6343,2025-09-23,
O903109,C2760,2025-12-31,SHIPPED
O903110,C1590,2025-10-15,
O903111,C10936,2025-10-13,
O903112,C5055,2025-12-21,PLACED
O903113,C9354,2025-12-18,
O903114,C10294,2025-03-20,PLACED
O903115,C10903,2025-03-18,DELIVERED
O903116,C10698,2025-02-13,DELIVERED
O903117,C6864,2025-07-27,DELIVERED
O903118,C1619,2025-09-01,SHIPPED
O903119,C3266,2025-08-08,SHIPPED
O903120,C4824,2025-09-14,DELIVERED
O903121,C10620,2025-04-26,PLACED
O903122,C8188,2025-05-27,
O903123,C3673,2025-08-13,DELIVERED
O903124,C8247,2025-05-23,SHIPPED
O903125,C1826,2025-11-01,SHIPPED
O903126,C6274,2025-12-09,DELIVERED
O903127,C6238,2025-02-26,DELIVERED
O903128,C5641,2026-02-04,DELIVERED
O903129,C2656,2025-05-15,
O903130,C2756,2025-05-06,PLACED
O903131,C4912,2025-10-03,PLACED
O903132,C7504,2025-11-15,SHIPPED
O903133,C4277,2025-09-20,
O903134,C3940,2025-10-03,SHIPPED
O903135,C9255,2025-04-08,SHIPPED
O903136,C5091,2025-07-31,SHIPPED
O903137,C9479,2025-09-18,PLACED
O903138,C2894,2026-01-25,SHIPPED
O903139,C4828,2025-07-27,
O903140,C9883,2025-06-06,PLACED
O903141,C5158,2026-01-03,
O903142,C8708,2025-09-20,DELIVERED
O903143,C5799,2025-03-08,PLACED
O903144,C2045,2026-01-02,PLACED
O903145,C6582,2025-07-28,DELIVERED
O903146,C8873,2025-12-08,PLACED
O903147,C10312,2025-03-11,PLACED
O903148,C4995,2025-04-01,
O903149,C3249,2026-01-19,SHIPPED
O903150,C6135,2025-02-21,SHIPPED
O903151,C7236,2025-04-11,
O903152,C8607,2025-02-02,PLACED
O903153,C5516,2025-12-28,DELIVERED
O903154,C5426,2025-10-09,SHIPPED
O903155,C3244,2025-07-12,DELIVERED
O903156,C3381,2026-01-14,DELIVERED
O903157,C6689,2025-03-22,DELIVERED
O903158,C6575,2025-01-26,
O903159,C4143,2025-06-09,PLACED
O903160,C4858,2025-12-15,DELIVERED
O903161,C1158,2025-07-21,
O903162,C6132,2025-04-14,SHIPPED
O903163,C1757,2025-06-19,SHIPPED
O903164,C1369,2025-05-11,SHIPPED
O903165,C2014,2025-12-14,PLACED
O903166,C7083,2026-01-13,
O903167,C8023,2025-04-27,DELIVERED
O903168,C7355,2025-03-13,PLACED
O903169,C4602,2025-02-16,SHIPPED
O903170,C4920,2025-02-15,PLACED
O903171,C4780,2025-05-11,
O903172,C6671,2025-07-29,SHIPPED
O903173,C1804,2025-02-04,PLACED
O903174,C10590,2025-09-11,PLACED
O903175,C3577,2025-07-29,DELIVERED
O903176,C9974,2025-07-22,DELIVERED
O903177,C10149,2025-11-26,SHIPPED
O903178,C2030,2025-12-13,
O903179,C9333,2025-06-06,SHIPPED
O903180,C8572,2025-04-21,DELIVERED
O903181,C4660,2025-07-07,
O903182,C9528,2025-12-03,PLACED
O903183,C1407,2025-02-05,PLACED
O903184,C6791,2025-05-10,SHIPPED
O903185,C1735,2025-11-27,PLACED
O903186,C1119,2025-08-01,PLACED
O903187,C5674,2026-01-01,DELIVERED
O903188,C3878,2025-05-27,DELIVERED
O903189,C3164,2025-08-04,
O903190,C3638,2025-01-03,PLACED
O903191,C10235,2025-12-22,PLACED
O903192,C10503,2025-04-15,PLACED
O903193,C6393,2025-10-11,PLACED
O903194,C5178,2025-11-26,
O903195,C5707,2025-01-16,PLACED
O903196,C3959,2025-11-17,PLACED
O903197,C5462,2025-05-05,
O903198,C5773,2025-02-28,DELIVERED
O903199,C9600,2025-02-28,SHIPPED
O903200,C8544,2025-10-22,PLACED
O903201,C8623,2025-05-18,
O903202,C3886,2025-08-10,DELIVERED
O903203,C5845,2025-05-17,SHIPPED
O903204,C7991,2025-03-27,PLACED
O903205,C2024,2025-07-10,DELIVERED
O903206,C7359,2025-04-24,
O903207,C4918,2025-08-08,DELIVERED
O903208,C1671,2025-03-29,PLACED
O903209,C2074,2025-08-24,SHIPPED
O903210,C3296,2025-03-12,SHIPPED
O903211,C10109,2025-06-28,SHIPPED
O903212,C7516,2025-07-28,SHIPPED
O903213,C3964,2025-02-03,
O903214,C4786,2025-11-18,DELIVERED
O903215,C6127,2026-01-17,PLACED
O903216,C9048,2025-05-30,DELIVERED
O903217,C2068,2025-06-19,
O903218,C7962,2025-12-30,PLACED
O903219,C7916,2025-11-02,PLACED
O903220,C4508,2025-12-04,
O903221,C8113,2026-01-08,DELIVERED
O903222,C6473,2025-12-05,DELIVERED
O903223,C7319,2025-03-01,DELIVERED
O903224,C4739,2025-07-31,SHIPPED
O903225,C5280,2025-06-06,SHIPPED
O903226,C7756,2025-03-21,
O903227,C2516,2025-12-01,
O903228,C5133,2025-05-08,
O903229,C7040,2025-09-28,SHIPPED
O903230,C4189,2025-11-07,DELIVERED
O903231,C10116,2025-01-20,SHIPPED
O903232,C4539,2025-07-03,DELIVERED
O903233,C9050,2025-02-18,
O903234,C5726,2025-07-21,
O903235,C2824,2025-01-31,DELIVERED
O903236,C9117,2025-04-30,PLACED
O903237,C4596,2025-03-14,
O903238,C9788,2025-05-14,
O903239,C3229,2025-06-20,PLACED
O903240,C6843,2025-09-02,
O903241,C5167,2025-10-11,PLACED
O903242,C1543,2025-01-12,SHIPPED
O903243,C7364,2025-12-16,PLACED
O903244,C4374,2025-02-17,
O903245,C1113,2026-01-12,SHIPPED
O903246,C9195,2025-03-10,DELIVERED
O903247,C1560,2025-04-08,SHIPPED
O903248,C2208,2025-12-15,
O903249,C2036,2025-08-20,
O903250,C4288,2025-04-10,SHIPPED
O903251,C9766,2025-11-12,PLACED
O903252,C2421,2025-10-29,DELIVERED
O903253,C3596,2025-11-06,SHIPPED
O903254,C7635,2025-07-23,
O903255,C6365,2025-10-16,PLACED
O903256,C3201,2025-09-01,
O903257,C9567,2025-11-10,SHIPPED
O903258,C2089,2025-04-26,
O903259,C5283,2025-11-28,PLACED
O903260,C8995,2025-05-10,
O903261,C2611,2025-06-30,DELIVERED
O903262,C1606,2025-06-26,SHIPPED
O903263,C4012,2025-10-29,DELIVERED
O903264,C7092,2025-09-05,SHIPPED
O903265,C7231,2025-12-30,DELIVERED
O903266,C9866,2025-11-27,PLACED
O903267,C9564,2025-11-28,PLACED
O903268,C3407,2025-02-20,
O903269,C6461,2025-01-26,DELIVERED
O903270,C2870,2025-05-14,PLACED
O903271,C7111,2025-01-31,
O903272,C2412,2026-01-12,DELIVERED
O903273,C8209,2025-12-23,DELIVERED
O903274,C4238,2026-01-18,DELIVERED
O903275,C10606,2025-09-02,DELIVERED
O903276,C4829,2025-08-17,DELIVERED
O903277,C2823,2025-05-23,
O903278,C6415,2025-10-04,DELIVERED
O903279,C1993,2025-01-30,SHIPPED
O903280,C5683,2025-10-03,PLACED
O903281,C5619,2025-01-25,SHIPPED
O903282,C2879,2026-01-20,SHIPPED
O903283,C8707,2025-01-19,SHIPPED
O903284,C6350,2025-01-07,SHIPPED
O903285,C5262,2026-01-29,PLACED
O903286,C7093,2025-08-07,SHIPPED
O903287,C3674,2025-01-22,
O903288,C3204,2025-02-22,
O903289,C7308,2025-10-28,PLACED
O903290,C7001,2025-05-09,
O903291,C7856,2025-01-14,PLACED
O903292,C1259,2025-09-13,DELIVERED
O903293,C5177,2025-03-12,
O903294,C8532,2025-07-22,SHIPPED
O903295,C4658,2025-04-13,SHIPPED
O903296,C7207,2025-11-30,SHIPPED
O903297,C10232,2026-01-08,PLACED
O903298,C8217,2025-07-03,DELIVERED
O903299,C8340,2025-05-02,
O903300,C10000,2025-03-31,PLACED
O903301,C8433,2025-12-09,DELIVERED
O903302,C5267,2025-09-09,SHIPPED
O903303,C7675,2025-08-21,DELIVERED
O903304,C5750,2025-03-01,
O903305,C9318,2025-11-12,DELIVERED
O903306,C8722,2025-08-21,PLACED
O903307,C1058,2025-06-24,
O903308,C6961,2026-01-31,PLACED
O903309,C2489,2025-06-17,
O903310,C6054,2025-05-11,
O903311,C3877,2025-11-20,SHIPPED
O903312,C10197,2025-07-07,DELIVERED
O903313,C5249,2025-10-13,SHIPPED
O903314,C1070,2025-02-12,
O903315,C6486,2025-10-10,PLACED
O903316,C3838,2026-01-17,SHIPPED
O903317,C4404,2025-11-04,PLACED
O903318,C4471,2025-04-18,SHIPPED
O903319,C4640,2025-05-27,PLACED
O903320,C4764,2025-08-03,
O903321,C9233,2025-12-24,PLACED
O903322,C8671,2025-06-21,PLACED
O903323,C9317,2025-06-16,PLACED
O903324,C8438,2025-02-03,
O903325,C9484,2025-01-24,
O903326,C8178,2025-11-06,
O903327,C2164,2025-09-13,
O903328,C3173,2025-10-16,
O903329,C3091,2025-09-12,PLACED
O903330,C6682,2025-05-27,SHIPPED
O903331,C3981,2025-04-12,
O903332,C1870,2025-12-25,PLACED
O903333,C4560,2025-11-10,PLACED
O903334,C2833,2025-03-22,
O903335,C5990,2025-09-08,PLACED
O903336,C7454,2025-01-23,PLACED
O903337,C4541,2025-06-12,DELIVERED
O903338,C2060,2025-12-24,
O903339,C6984,2025-09-29,DELIVERED
O903340,C6179,2025-01-16,PLACED
O903341,C1491,2026-01-11,PLACED
O903342,C9893,2025-08-17,DELIVERED
O903343,C9390,2025-11-18,PLACED
O903344,C1888,2026-01-19,SHIPPED
O903345,C1226,2025-12-22,SHIPPED
O903346,C10004,2025-09-29,PLACED
O903347,C6083,2025-02-26,
O903348,C10795,2025-09-05,SHIPPED
O903349,C10731,2026-01-18,SHIPPED
O903350,C10230,2025-03-26,SHIPPED
O903351,C8593,2025-06-27,PLACED
O903352,C5381,2025-11-26,SHIPPED
O903353,C8524,2025-01-06,PLACED
O903354,C9071,2025-02-28,SHIPPED
O903355,C10713,2026-01-11,PLACED
O903356,C9053,2025-01-21,SHIPPED
O903357,C2068,2025-01-04,PLACED
O903358,C4632,2025-06-12,DELIVERED
O903359,C7062,2025-06-26,SHIPPED
O903360,C10793,2025-05-07,PLACED
O903361,C1786,2025-02-09,DELIVERED
O903362,C1333,2025-01-21,SHIPPED
O903363,C1102,2025-11-04,DELIVERED
O903364,C5433,2025-07-07,DELIVERED
O903365,C7324,2026-02-02,
O903366,C6380,2025-06-21,SHIPPED
O903367,C9725,2025-12-18,PLACED
O903368,C1376,2025-10-27,PLACED
O903369,C5242,2025-05-10,PLACED
O903370,C8011,2026-02-05,PLACED
O903371,C6124,2025-08-04,PLACED
O903372,C7756,2025-11-08,PLACED
O903373,C2542,2025-01-19,
O903374,C1275,2025-09-08,PLACED
O903375,C9150,2025-09-02,PLACED
O903376,C7335,2025-10-15,
O903377,C7207,2025-04-19,PLACED
O903378,C8158,2025-06-14,SHIPPED
O903379,C7252,2026-01-28,PLACED
O903380,C9247,2025-03-06,SHIPPED
O903381,C4092,2025-04-23,PLACED
O903382,C7011,2025-04-17,DELIVERED
O903383,C2224,2025-11-12,
O903384,C9681,2025-10-26,
O903385,C3998,2025-01-24,PLACED
O903386,C5246,2025-10-21,SHIPPED
O903387,C10034,2025-09-12,
O903388,C7537,2025-11-19,PLACED
O903389,C4760,2025-02-05,SHIPPED
O903390,C5871,2025-02-21,
O903391,C8661,2025-05-17,PLACED
O903392,C9086,2025-10-08,SHIPPED
O903393,C1177,2025-09-24,
O903394,C1134,2025-09-03,PLACED
O903395,C4831,2025-04-20,DELIVERED
O903396,C1411,2025-05-08,SHIPPED
O903397,C8187,2025-04-11,DELIVERED
O903398,C1072,2025-10-03,
O903399,C2033,2025-02-27,
O903400,C9289,2025-03-06,PLACED
O903401,C4816,2025-01-21,PLACED
O903402,C7541,2025-04-23,DELIVERED
O903403,C10752,2026-01-05,SHIPPED
O903404,C8301,2025-12-13,
O903405,C1736,2025-09-29,PLACED
O903406,C7278,2025-09-24,PLACED
O903407,C10692,2025-12-07,PLACED
O903408,C5338,2026-01-24,PLACED
O903409,C5655,2025-03-19,SHIPPED
O903410,C3325,2025-09-20,DELIVERED
O903411,C5740,2025-01-03,PLACED
O903412,C3524,2025-10-20,PLACED
O903413,C7603,2025-04-27,
O903414,C2594,2025-08-01,SHIPPED
O903415,C7024,2025-01-06,PLACED
O903416,C6567,2026-01-18,SHIPPED
O903417,C6490,2026-01-16,DELIVERED
O903418,C3676,2025-07-01,SHIPPED
O903419,C9361,2025-01-23,SHIPPED
O903420,C6430,2025-05-19,
O903421,C9657,2025-01-25,
O903422,C6672,2025-06-13,
O903423,C6183,2025-03-23,DELIVERED
O903424,C2788,2026-01-16,
O903425,C10430,2025-11-17,DELIVERED
O903426,C4029,2025-04-15,SHIPPED
O903427,C2616,2025-12-11,PLACED
O903428,C9201,2025-05-22,SHIPPED
O903429,C3448,2026-01-04,PLACED
O903430,C2068,2025-12-13,DELIVERED
O903431,C8879,2025-05-05,SHIPPED
O903432,C7890,2025-06-07,SHIPPED
O903433,C8551,2025-07-13,
O903434,C8403,2025-10-15,DELIVERED
O903435,C9459,2025-07-28,
O903436,C2628,2025-03-10,PLACED
O903437,C10753,2025-05-26,PLACED
O903438,C6317,2025-04-01,SHIPPED
O903439,C9245,2025-08-31,DELIVERED
O903440,C7020,2025-07-06,PLACED
O903441,C6985,2025-03-29,PLACED
O903442,C9869,2025-03-01,SHIPPED
O903443,C3890,2025-12-21,SHIPPED
O903444,C3320,2025-06-26,DELIVERED
O903445,C7180,2026-01-21,
O903446,C5071,2025-09-02,DELIVERED
O903447,C5550,2026-01-13,SHIPPED
O903448,C10355,2025-05-22,DELIVERED
O903449,C9194,2025-10-09,PLACED
O903450,C6045,2025-11-24,PLACED
O903451,C1588,2025-10-18,DELIVERED
O903452,C2178,2026-01-15,DELIVERED
O903453,C9899,2025-01-16,
O903454,C10663,2025-04-12,SHIPPED
O903455,C1512,2025-04-29,
O903456,C9253,2025-01-29,PLACED
O903457,C5001,2025-12-07,DELIVERED
O903458,C2110,2025-12-31,DELIVERED
O903459,C1200,2025-02-22,PLACED
O903460,C10471,2025-09-21,DELIVERED
O903461,C10646,2025-01-30,SHIPPED
O903462,C3604,2025-10-24,
O903463,C5568,2025-09-24,SHIPPED
O903464,C2613,2025-09-27,DELIVERED
O903465,C10792,2026-01-23,SHIPPED
O903466,C3191,2025-08-13,DELIVERED
O903467,C4320,2026-01-03,
O903468,C4740,2025-04-16,SHIPPED
O903469,C4416,2025-06-12,
O903470,C9461,2025-03-22,DELIVERED
O903471,C7883,2025-05-10,PLACED
O903472,C3387,2025-01-08,SHIPPED
O903473,C3569,2025-04-21,PLACED
O903474,C9662,2025-01-08,DELIVERED
O903475,C2472,2026-01-20,DELIVERED
O903476,C2046,2025-07-14,PLACED
O903477,C10275,2025-04-17,SHIPPED
O903478,C9901,2025-04-28,DELIVERED
O903479,C8997,2025-03-23,SHIPPED
O903480,C8404,2025-01-01,
O903481,C2499,2025-02-28,PLACED
O903482,C6613,2025-06-12,DELIVERED
O903483,C9990,2026-02-02,
O903484,C7020,2025-09-25,
O903485,C7542,2025-01-11,
O903486,C3007,2025-08-19,SHIPPED
O903487,C3711,2025-09-28,DELIVERED
O903488,C7305,2025-06-21,DELIVERED
O903489,C3327,2025-07-19,PLACED
O903490,C6459,2025-09-30,PLACED
O903491,C8209,2025-05-23,SHIPPED
O903492,C9412,2025-08-01,PLACED
O903493,C8737,2025-11-06,
O903494,C8302,2025-08-03,SHIPPED
O903495,C8802,2026-01-08,PLACED
O903496,C2789,2025-02-08,SHIPPED
O903497,C10687,2025-09-18,DELIVERED
O903498,C7839,2025-11-15,
O903499,C5299,2025-02-22,DELIVERED
O903500,C7334,2025-08-20,DELIVERED
O903501,C4853,2025-03-06,PLACED
O903502,C3374,2026-01-15,SHIPPED
O903503,C2046,2025-11-22,
O903504,C7242,2025-11-11,PLACED
O903505,C7747,2025-05-26,SHIPPED
O903506,C8897,2025-02-01,DELIVERED
O903507,C4180,2025-10-02,DELIVERED
O903508,C4246,2025-12-25,SHIPPED
